350,Château Lilian Ladouys Red Bordeaux Blend St. Estèphe,France,"Bordeaux (-0.434217, 44.966195)",Château Lilian Ladouys,Bordeaux Blend,29.99,2011,Red Wine,3,3,91.66666667
351,Domaines Schlumberger Riesling Alsace Grand Cru Aoc Saering,France,"Alsace (7.366076, 47.954467)",Domaines Schlumberger,Riesling,22.9,2006,White Wine,3.5,2.75,90
352,Domaine Weinbach Riesling Alsace Grand Cru Aoc Cuvée Ste. Catherine l'Inédit! Schlossberg,France,"Alsace (7.366076, 47.954467)",Domaine Weinbach,Riesling,62.89,2006,White Wine,3.5,3,93
353,Domaine des Baumard Clos du Papillon Savennieres,France,"Loire (0.389758, 47.407122)",Domaine des Baumard,Chenin Blanc,38.99,2005,White Wine,3.5,3.833333333,91
354,Domaine des Baumard Savennières Trie Spéciale,France,"Loire (0.389758, 47.407122)",Domaine des Baumard,Chenin Blanc,59.99,2003,White Wine,4,4,96
355,Domaine de Terrebrune Bandol Mourvédre Provence Bandol,France,"Provence (6.267443, 43.581821)",Domaine de Terrebrune,Mourvèdre,24.99,2007,Red Wine,4,3.75,93
356,Domaine Tempier Bandol Cuvee Speciale la Tourtine,France,"Provence (6.267443, 43.581821)",Domaine Tempier,Mourvèdre,37.99,2003,Red Wine,4,4.5,89
357,Château de Pizay Regnie Rot Trocken Beaujolais Frankreich,France,"Burgundy (4.828234, 46.839000)",Château de Pizay,Gamay,13.99,2007,Red Wine,3.5,3.75,85
358,Jadot Louis Savigny-les-Beaune Red,France,"Burgundy (4.828234, 46.839000)",Maison Louis Jadot,Chardonnay,21.95,2005,White Wine,4,3.75,92
359,Olivier Leflaive Bourgogne Blanc Les Setilles Was Elsewhere,France,"Burgundy (4.828234, 46.839000)",Olivier Leflaive,Chardonnay,16.95,2008,White Wine,3,3.166666667,88
360,Louis Latour Volnay,France,"Burgundy (4.828234, 46.839000)",Louis Latour,Pinot Noir,25.19,2003,Red Wine,3,2.8,92
361,Joseph Drouhin Cote de Beaune Cote de Beaune France Burgundy,France,"Burgundy (4.828234, 46.839000)",Joseph Drouhin,Pinot Noir,30.42,2005,Red Wine,3.5,3.6,88.66666667
362,Château de la Colline Bergerac Rouge Carminé,France,"South West (1.685129, 43.910241)",Château la Colline,Carmine,8.99,2004,Red Wine,3.5,3.25,88
363,Château Gigault Red Bordeaux Blend Premières Côtes de Blaye Cuvée Viva,France,"Bordeaux (-0.434217, 44.966195)",Château Petit Védrines,Bordeaux Blend,24.69,2004,Red Wine,3.5,3,87
364,Château l'Ermitage Red Bordeaux Blend Listrac-Médoc,France,"Rhône (4.905138, 45.152446)",Château l'Ermitage,Syrah,9.99,2005,Red Wine,3.5,1.8,86
365,Château de Cruzeau,France,"Bordeaux (-0.434217, 44.966195)",André Lurton,Bordeaux Blend,9.98,2002,Red Wine,3,3.666666667,86
366,Christian Moueix,France,"Bordeaux (-0.434217, 44.966195)",Christian Moueix,Bordeaux Blend,9.84,2005,Red Wine,3,3,86
367,Bouchard Aîné et Fils Pinot Noir Mâcon-Superieur,France,"Burgundy (4.828234, 46.839000)",Bouchard Ainé et Fils,Chardonnay,14.22,2005,White Wine,3,3.333333333,86
368,Joseph Drouhin Pinot Noir Bourgogne Véro,France,"Burgundy (4.828234, 46.839000)",Joseph Drouhin,Pinot Noir,13.99,2006,Red Wine,3,3.166666667,88
369,Leflaive les Setilles Bourgogne Blanc,France,"Burgundy (4.828234, 46.839000)",Olivier Leflaive,Chardonnay,14.99,2009,White Wine,3,3.25,88
370,Olivier Leflaive Bourgogne les Setilles Oliver Leflaive France,France,"Burgundy (4.828234, 46.839000)",Olivier Leflaive,Chardonnay,19.99,2007,White Wine,3.5,2.875,86
371,Bertrand Ambroise Bourgogne,France,"Burgundy (4.828234, 46.839000)",Maison Bertrand Ambroise,Pinot Noir,24.99,2005,Red Wine,3.5,4.5,88
372,Château Canon Canon-Fronsac,France,"Bordeaux (-0.434217, 44.966195)",Château Canon,Bordeaux Blend,90.31,1998,Red Wine,3.5,4,85.5
373,La Chablisienne Chablis,France,"Burgundy (4.828234, 46.839000)",La Chablisienne,Chardonnay,4.99,2004,White Wine,4,3.666666667,90
374,Domaine Simonnet-Febvre Chablis,France,"Burgundy (4.828234, 46.839000)",Domaine Simonnet,Chardonnay,11.99,2009,White Wine,3.5,3.5,90
375,Albert Bichot Chablis Grand Cru les Vaudésirs Domaine Long Depaquit,France,"Burgundy (4.828234, 46.839000)",Albert Bichot,Chardonnay,14.99,2006,White Wine,3.5,2,92
376,Domaine des Malandes Chablis,France,"Burgundy (4.828234, 46.839000)",Domaine des Malandes,Chardonnay,22.99,2005,White Wine,4,4,90
377,Domaine Laroche Chablis les Clos,France,"Burgundy (4.828234, 46.839000)",Domaine Laroche,Chardonnay,33.42,2005,White Wine,3.5,2.25,90
378,Domaine des Malandes Chablis Premiere Cru Montmains,France,"Burgundy (4.828234, 46.839000)",Domaine des Malandes,Chardonnay,35.99,2005,White Wine,3.5,0,89
379,Domaine Francois Raveneau Grand Cru Valmur Chablis Ml,France,"Burgundy (4.828234, 46.839000)",Francois Raveneau Vineyard,Chardonnay,325,2004,White Wine,4,2.833333333,95
381,Domaine Humbert Gevrey Chambertin Poisse,France,"Burgundy (4.828234, 46.839000)",Domaine Humbert Frères,Pinot Noir,61.99,2005,Red Wine,3.5,4.25,88
384,Nicolas Feuillatte Rose,France,"Champagne (3.850451, 49.233237)",Nicolas Feuillatte,Rosé,29.97,2000,Sparkling Wine,4,4.25,92
385,Nicolas Feuillatte Champagne Blend Champagne Cuvée 225 Brut,France,"Champagne (3.850451, 49.233237)",Nicolas Feuillatte,Chardonnay,33.99,2004,White Wine,3.5,3.333333333,90
380,Domaine Christian Moreau Père et Fils Chablis Premiere Cru Cuvée Guy Moreau Vaillons,France,"Burgundy (4.828234, 46.839000)",Domaine Christian Moreau Père et Fils,Chardonnay,58.98,2004,White Wine,4,4.5,93.5
382,Domaine Denis Bachelet Gevrey-Chambertin les Corbeaux Premiere Cru Vieilles Vignes,France,"Burgundy (4.828234, 46.839000)",Domaine Denis Bachelet,Pinot Noir,69.99,2004,Red Wine,3.5,2.25,90
383,Gevrey Chambertin 1 Cru Cazetiersdomaine Louis Jadot Frankrig Bourgogne,France,"Burgundy (4.828234, 46.839000)",Maison Louis Jadot,Pinot Noir,69.99,2005,Red Wine,3.5,3.5,88.5
386,Piper-Heidsieck Champagne Blend Champagne Cuvée Rare,France,"Champagne (3.850451, 49.233237)",Piper-Heidsieck,Champagne,35.99,2009,Sparkling Wine,3.5,3.166666667,88.5
387,Duval-Leroy Champagne Blend Champagne Brut,France,"Champagne (3.850451, 49.233237)",Duval-Leroy,Champagne,36.99,2008,Sparkling Wine,3.5,3.875,90.66666667
388,Michel Dervin Champagne Blend Champagne Brut,France,"Champagne (3.850451, 49.233237)",Michel Dervin,Champagne,32.99,2001,Sparkling Wine,3.5,3.833333333,85
389,Louis Jadot Bourgogne Domaine des Heritiers Louis Jadot Chardonnay Corton-Charlemagne Ac Grd Cru,France,"Burgundy (4.828234, 46.839000)",Maison Louis Jadot,Chardonnay,189.56,2000,White Wine,4,2.5,90
390,Jadot Chassagne Montrachet la Romanee,France,"Burgundy (4.828234, 46.839000)",Maison Louis Jadot,Pinot Noir,59.99,2002,Red Wine,4,2.8,93.5
391,Louis Jadot Clos Vougeot Grand Cru a Selection of Wines Or Other Items France Cote de Nuits Pinot Noir,France,"Burgundy (4.828234, 46.839000)",Maison Louis Jadot,Pinot Noir,149,2005,Red Wine,4,4.25,94
392,Guigal Condrieu,France,"Rhône (4.905138, 45.152446)",E. Guigal,Viognier,69.69,2005,White Wine,4,4.75,94
394,Château les Ollieux Romanis Corbières Cuvée Florence,France,"Languedoc-Roussillon (3.234202, 43.537080)",Château les Ollieux Romanis,Carignane,16.99,2007,Red Wine,3,2.166666667,87
395,Domaine de Nizas Grenache Blend Coteaux du Languedoc Rosé,France,"Languedoc-Roussillon (3.234202, 43.537080)",Domaine de Nizas,Grenache,13.99,2010,Rosé Wine,3,3.5,88
396,Chï¿½teau l'Hospitalet,France,"Languedoc-Roussillon (3.234202, 43.537080)",Château l'Hospitalet,Syrah,20.85,2007,Red Wine,3.5,4,87
397,Prieuré Saint-Jean de Bébian Red Rhone Blend Coteaux du Languedoc,France,"Languedoc-Roussillon (3.234202, 43.537080)",Prieuré Saint-Jean de Bébian,Rhône Blend,26.99,2001,Red Wine,4,4.25,91
398,Château la Roque Coteaux du Languedoc,France,"Languedoc-Roussillon (3.234202, 43.537080)",Château La Roque,Rhône Blend,50.62,2001,White Wine,3.5,1.75,88.33333333
399,Domaine Alain Graillot Crozes Hermitage Daryl Wine Shop,France,"Rhône (4.905138, 45.152446)",Domaine Alain Graillot,Syrah,29.99,2006,Red Wine,4,4,92
400,Alain Graillot Syrah Crozes-Hermitage,France,"Rhône (4.905138, 45.152446)",Domaine Alain Graillot,Syrah,49,2004,Red Wine,3.5,4.75,90.33333333
401,Dom René Rostaing les Picaudières Crozes Hermitage,France,"Rhône (4.905138, 45.152446)",Rene Rostaing,Syrah,89.99,2005,Red Wine,4,4.25,93
427,Château Cabezac Minervois Tradition,France,"Languedoc-Roussillon (3.234202, 43.537080)",Château Cabézac,Syrah,24.99,2003,Red Wine,3.5,4.25,89
402,Crozes-Hermitage 'Les Meysonniers'Ac M. Chapoutier Tain Ecocert Frankreich Côtes du Rhône Septentrionale Chapoutier Michel,France,"Rhône (4.905138, 45.152446)",M. Chapoutier,Syrah,157.16,2001,Red Wine,4,3.833333333,92
403,Château Péby Faugères Saint-Émillion Grand Cru,France,"Bordeaux (-0.434217, 44.966195)",Chateau Faugères,Merlot,15.5,2002,Red Wine,3.5,3.25,89.33333333
404,Ricardo. Chateau -Château les Trois Croix Ac -Bordeaux-Rotweine Frankreich-Weine-Wein & Genuss,France,"Bordeaux (-0.434217, 44.966195)",Château Les Trois Croix,Bordeaux Blend,29.49,1999,Red Wine,3.5,4,86
405,Perrin & Fils Gigondas,France,"Rhône (4.905138, 45.152446)",Famille Perrin,Grenache,29.99,2005,Red Wine,3.5,3.5,93
406,Domaine les Pallieres Gigondas,France,"Rhône (4.905138, 45.152446)",Domaine les Pallieres,Rhône Blend,32.99,2004,Red Wine,4,4.333333333,88
407,Chateau de Saint Cosme Gigondas,France,"Rhône (4.905138, 45.152446)",Château de Saint-Cosme,Rhône Blend,46.7,2004,Red Wine,4,3.2,91.5
408,Domaine Joblot Givry Clos de la Servoisine Premiere Cru,France,"Burgundy (4.828234, 46.839000)",Domaine Joblot,Chardonnay,42.99,2005,White Wine,4,4.333333333,89
409,Château Cabezac Minervois Belvèze Grand Cuvée,France,"Languedoc-Roussillon (3.234202, 43.537080)",Château Cabézac,Syrah,29.99,2002,Red Wine,4,3.75,94
410,Château Villa Bel-Air Sémillon-Sauvignon Blanc Blend Graves Blanc,France,"Bordeaux (-0.434217, 44.966195)",Château Villa Bel-Air,Sémillon,12,2003,White Wine,3,4.25,79
411,Château de Callac Red Bordeaux Blend Graves Prestige,France,"Bordeaux (-0.434217, 44.966195)",Château de Callac,Bordeaux Blend,18.39,2005,White Wine,3,2.25,85
412,Château la Prade Red Bordeaux Blend Côtes de Francs,France,"Bordeaux (-0.434217, 44.966195)",Château La Prade,Bordeaux Blend,32.11,2005,Red Wine,4,3.75,89
413,Château la Grave a Pomerol Trigant a Boisset,France,"Bordeaux (-0.434217, 44.966195)",Bischöfliches Priesterseminar Trier,Merlot,31.34,2002,Red Wine,3.5,4,87
414,Chateau de Cruzeau Pessac-Leognan,France,"Bordeaux (-0.434217, 44.966195)",Château de Cruzeau,Bordeaux Blend,29.99,2009,White Wine,3.5,3.75,90
415,Paul Jaboulet Aine Hermitage la Chapelle,France,"Rhône (4.905138, 45.152446)",Paul Jaboulet Aèné,Syrah,44.95,2007,Red Wine,3,2,90
416,Paul Jaboulet Aîné Hermitage la Chapelle,France,"Rhône (4.905138, 45.152446)",Paul Jaboulet Aèné,Syrah,55.9,1996,Red Wine,3.5,2,90.66666667
417,Paul Joboulet Aene Hermitage Domaine de Thalabert,France,"Rhône (4.905138, 45.152446)",Paul Jaboulet Aèné,Syrah,55.5,2005,Red Wine,3.5,2.2,91
418,Château de Ségriès Lirac,France,"Rhône (4.905138, 45.152446)",Château de Ségriès,Rhône Blend,19.49,2006,Red Wine,3.5,3.666666667,90
419,Château Dauzac Red Bordeaux Blend Margaux,France,"Bordeaux (-0.434217, 44.966195)",Château Dauzac,Bordeaux Blend,41.92,1999,Red Wine,3.5,3.833333333,88.5
420,Chateau D Issan Jéroboam,France,"Bordeaux (-0.434217, 44.966195)",Château d'Issan,Bordeaux Blend,44.71,1996,Red Wine,3.5,0,89
421,Bruno Clair Marsannay les Vaudenelles,France,"Burgundy (4.828234, 46.839000)",Domaine Bruno Clair,Pinot Noir,16.9,2004,Red Wine,3.5,4.25,85
422,Mercurey Wit Chât. de Chamirey A. Rodet Fonds de Cave,France,"Burgundy (4.828234, 46.839000)",Château De Chamirey,Mission,46.54,2004,White Wine,3.5,4,85.5
423,Meursault L.jadot France Burgundy White,France,"Burgundy (4.828234, 46.839000)",Maison Louis Jadot,Chardonnay,44.99,2005,White Wine,4,4.25,95.5
424,Louis Jadot Meursault,France,"Burgundy (4.828234, 46.839000)",Maison Louis Jadot,Chardonnay,49.99,2002,White Wine,4,4.75,89
425,Château Coupe Roses Red Rhone Blend Minervois Cuvée Vignals,France,"Languedoc-Roussillon (3.234202, 43.537080)",Château Coupe-Roses,Grenache,15.95,2005,Red Wine,3.5,3.75,89
428,Château de Puligny Montrachet Monthélie les Duresses Premiere Cru,France,"Burgundy (4.828234, 46.839000)",Château de Puligny Montrachet,Pinot Noir,42.91,2005,Red Wine,3,4,79
429,Joseph Drouhin Puligny-Montrachet,France,"Burgundy (4.828234, 46.839000)",Joseph Drouhin,Chardonnay,61.49,2005,White Wine,4,3.75,89
430,Jean Grivot Nuits St Georges Ronciere France-Burgundy Red,France,"Burgundy (4.828234, 46.839000)",Domaine Jean Grivot,Pinot Noir,65,2009,Red Wine,4,4.333333333,86.5
431,Beaune Les Grèves Premier Cru,France,"Burgundy (4.828234, 46.839000)",Grivot,Pinot Noir,84,2006,Red Wine,4,4.5,92
432,Chateau Haut Bages Monpelou Pauillac France Bordeaux Vin Rouge Cabernet Franc Cabernet Sauvignon Merlot Haut Médoc,France,"Bordeaux (-0.434217, 44.966195)",Château Haut-Bages Libéral,Cabernet Sauvignon,19.99,2006,Red Wine,3.5,3.2,90.5
433,Latour Pauillac,France,"Bordeaux (-0.434217, 44.966195)",Louis Latour,Bordeaux Blend,20.15,2006,Red Wine,3.5,3.75,90
434,Château Grand-Puy-Lacoste 5e Grand Cru Pauillac Aoc,France,"Bordeaux (-0.434217, 44.966195)",Domaine du Mas Blanc - S.C.A Docteur Parcé & Fils Propriétaire,Bordeaux Blend,44.99,2004,Sparkling Wine,4,3.75,89.66666667
435,Chateau Clerc Milon,France,"Bordeaux (-0.434217, 44.966195)",Château Clerc-milon,Cabernet Sauvignon,39.87,2007,Red Wine,3.5,3.333333333,88
436,Château Lynch-Bages Red Bordeaux Blend Pauillac,France,"Bordeaux (-0.434217, 44.966195)",Château Lynch-bages,Bordeaux Blend,49.99,2009,Sparkling Wine,4,3.166666667,97
437,Château Lynch-Moussas Red Bordeaux Blend Pauillac,France,"Bordeaux (-0.434217, 44.966195)",Château Lynch-Moussas,Bordeaux Blend,49.99,2003,Red Wine,4,4,89
438,Château Lynch-Moussas Red Bordeaux Blend Pauillac,France,"Bordeaux (-0.434217, 44.966195)",Château Lynch-Moussas,Bordeaux Blend,41.82,2006,Red Wine,3,3,88.5
439,Château Grand-Puy-Lacoste Red Bordeaux Blend Pauillac,France,"Bordeaux (-0.434217, 44.966195)",Château Grand-Puy-Lacoste,Bordeaux Blend,58.77,2006,Red Wine,4,3.833333333,89.5
440,Réserve de la Comtesse Red Bordeaux Blend Pauillac,France,"Bordeaux (-0.434217, 44.966195)","chateau pichon, longueville, de lalande",Bordeaux Blend,54.14,2004,Red Wine,3,3,88
441,Haut Batailley,France,"Bordeaux (-0.434217, 44.966195)",Château Haut Batailley,Bordeaux Blend,59.89,2002,Red Wine,3.5,4.5,87
442,Château Haut-Bages Libéral Red Bordeaux Blend Pauillac,France,"Bordeaux (-0.434217, 44.966195)",Château Haut-Bages Libéral,Cabernet Sauvignon,59.97,2003,Red Wine,3.5,1.75,89
443,Château Haut-Bages Averous Red Bordeaux Blend Pauillac,France,"Bordeaux (-0.434217, 44.966195)",Château Haut-Bages Averous,Bordeaux Blend,70.9,2003,White Wine,4,4.875,92.75
444,Domaine Aleth Girardin Pommard,France,"Burgundy (4.828234, 46.839000)",Domaine Vincent Girardin,Pinot Noir,77,2005,Red Wine,4,4.5,92
445,Anjou Blanc Château de Passavant-Bio France Val de Loire Anjou Blanc,France,"Loire (0.389758, 47.407122)",Château de Passavant,Chenin Blanc,5.7,2005,White Wine,3.5,3.6,90
446,Joseph Drouhin Beaujolais Nouveau,France,"Burgundy (4.828234, 46.839000)",Joseph Drouhin,Gamay,18,2007,Red Wine,3,3.375,84
447,Savigny les Beaune Clos des Guettes,France,"Burgundy (4.828234, 46.839000)",Maison Louis Jadot,Pinot Noir,54.99,2006,Red Wine,4,3.318181818,95
449,Chanson Pere et Fils Beaune Clos des Mouches,France,"Burgundy (4.828234, 46.839000)",Chanson Père et Fils,Pinot Noir,54.95,2005,Red Wine,4,2.777777778,89.66666667
450,Louis Latour Beaune Premiere Cru Vignes Franches,France,"Burgundy (4.828234, 46.839000)",Louis Latour,Pinot Noir,58.22,2005,Red Wine,4,4,89
451,Domaine Parent Beaune Premiere Cru les Epenottes,France,"Burgundy (4.828234, 46.839000)",Domaine Parent,Pinot Noir,60.49,2002,Red Wine,4,4.25,89
448,Bouchard Pere et Fils Beaune Clos de la Mousse Premier Cru France Cote de Beaune Table Wine,France,"Burgundy (4.828234, 46.839000)",Bouchard Père et Fils,Pinot Noir,47.64,2006,Red Wine,3.5,3.666666667,87
452,Jadot Louis Domaine des Heritiers Beaune-Boucherottes Premier Cru,France,"Burgundy (4.828234, 46.839000)",Maison Louis Jadot,Pinot Noir,62.69,2005,Red Wine,4,2.666666667,91
453,Handcraft Petite Sirah,France,"Bordeaux (-0.434217, 44.966195)",Handcraft Wines,Petite Sirah,12.99,2010,Red Wine,3.5,3.833333333,90
454,Cameron Hughes Merlot Puisseguin-St. Émilion,France,"Bordeaux (-0.434217, 44.966195)",Cameron Hughes Wine,Merlot,12.99,2005,White Wine,3.5,3.75,85
455,Château Rieussec Sémillon-Sauvignon Blanc Blend Sauternes,France,"Bordeaux (-0.434217, 44.966195)",Château Rieussec,Bordeaux Blend,15.99,2007,Dessert/Fortified,4,2.25,94.33333333
456,Barton & Guestier Cabernet Sauvignon Bordeaux Contrôlée,France,"Rhône (4.905138, 45.152446)",Barton&Guestier,Merlot,11.99,2009,Red Wine,3,4.1,86
457,Château Picampeau Red Bordeaux Blend Lussac-St. Émilion,France,"Bordeaux (-0.434217, 44.966195)",Château Picampeau,Merlot,12.99,2005,Red Wine,3,3.666666667,84
458,Château de Macard Red Bordeaux Blend Bordeaux Supérieur,France,"Bordeaux (-0.434217, 44.966195)",Château de Macard,Bordeaux Blend,14.99,2009,Red Wine,3.5,3.642857143,90
459,Chateau Marjosse Primeurwein Rotwein,France,"Bordeaux (-0.434217, 44.966195)",Château Marjosse,Bordeaux Blend,15.12,2003,Red Wine,3.5,3.5,85
460,Château d'Arcins Red Bordeaux Blend Haut-Médoc Château Tour du Mayne,France,"Bordeaux (-0.434217, 44.966195)",Château d'Arcins,Bordeaux Blend,15.3,2003,Red Wine,3,4,84
461,Château Beaumont Red Bordeaux Blend Haut-Médoc,France,"Bordeaux (-0.434217, 44.966195)",Château Beaumont,Bordeaux Blend,14.38,2003,Red Wine,3,3.333333333,85
462,Château Larose-Trintaudon Red Bordeaux Blend Haut-Médoc,France,"Bordeaux (-0.434217, 44.966195)",Château Larose-Trintaudon,Bordeaux Blend,19.99,2004,Rosé Wine,3.5,3.25,84
463,Sainte Hélène Mas Belles Eaux France Compagnie Medocaine des Grands Crus,France,"Bordeaux (-0.434217, 44.966195)",Château de Malle,Isabella,19.99,2005,Dessert/Fortified,3.5,3.75,89.5
464,Caronne Ste. Gemme Haut-Médoc,France,"Bordeaux (-0.434217, 44.966195)",Château Caronnes Ste. Gemme,Bordeaux Blend,21.21,1995,Red Wine,3.5,5,89
465,Château Tour de Guiet Red Bordeaux Blend Côtes de Bourg,France,"Bordeaux (-0.434217, 44.966195)",Château Tour de Guiet,bordeaux blend,15.99,2003,Red Wine,3,2,88
466,Chateau Bonnet Bordeaux,France,"Bordeaux (-0.434217, 44.966195)",André Lurton,Bordeaux Blend,16.99,2005,Red Wine,3,2.833333333,87
467,Château de Reignac Sémillon-Sauvignon Blanc Blend Bordeaux Supérieur Blanc,France,"Bordeaux (-0.434217, 44.966195)",Château de Reignac,Bordeaux Blend,21.99,2006,White Wine,4,4,91
468,La Fleur de Château de Cazenove,France,"Bordeaux (-0.434217, 44.966195)",Château de Cazenove,Merlot,19.99,2005,Red Wine,3.5,3,88
469,Cru Bourgeois Exceptionnel Médoc Bordeaux Rouge,France,"Bordeaux (-0.434217, 44.966195)",L'Exceptionnel,Bordeaux Blend,20.37,2006,Red Wine,3.5,3.333333333,85
470,Medoc Greysac Wines  Red,France,"Bordeaux (-0.434217, 44.966195)",Château Greysac,Petit Verdot,19.99,2008,Red Wine,3.5,3.5,86.5
471,Olivier Leflaive Bourgogne les Setilles,France,"Burgundy (4.828234, 46.839000)",Olivier Leflaive,Négrette,23.99,2005,White Wine,3.5,3.5,86
472,Joseph Drouhin Laforet Bourgogne Pinot Noir France,France,"Burgundy (4.828234, 46.839000)",Joseph Drouhin,Pinot Noir,32.29,2006,Red Wine,3.5,3.8,86.5
473,Joseph Drouhin Pinot Noir Bourgogne Véro,France,"Burgundy (4.828234, 46.839000)",Joseph Drouhin,Pinot Noir,46.58,2002,Red Wine,3.5,3.833333333,92.25
499,Woodbridge Merlot,USA,"California (-122.387185, 38.406418)",Woodbridge by Robert Mondavi,Merlot,2.3,2001,Red Wine,3.5,3.25,79
500,Luna Vineyards Pinot Grigio Napa Valley,USA,"California (-122.387185, 38.406418)",Luna Vineyards,Pinot Grigio,2.5,2005,White Wine,3.5,3.75,90
474,Bourgogne Rouge Cuvée Chantal Cru-Lage Von Gevrey-Chambertin. Die Weinbereitung Ist Eher Traditionell. Nach Einer Kaltmazeration Von,France,"Burgundy (4.828234, 46.839000)","R. López de Heredia Viña Tondonia, S.A.",Pinot Noir,74.99,2008,Red Wine,3.5,1.75,93
475,Louis Jadot Savigny les Beaune Clos des Guettes Blanc Savigny les Beaune Bourgogne-Bouteille,France,"Burgundy (4.828234, 46.839000)",Maison Louis Jadot,Pinot Noir,215,2003,White Wine,4,3.75,93.2
476,Fevre William Chablis Bougros Cote Bouguerots -Domaine -Mg,France,"Burgundy (4.828234, 46.839000)",Viña William Fèvre,Chardonnay,71.99,2005,White Wine,4,3.666666667,94
477,Drouhin Chablis,France,"Burgundy (4.828234, 46.839000)",Joseph Drouhin,Chardonnay,78,2005,Red Wine,4,3.833333333,91.33333333
478,Fevre. William-Chablis Bougros Cotes de Bouguerots Cs Fevre William-Chablis Bougros Cotes de Bouguerots White White Burgundy Chablis White Burgundy White,France,"Burgundy (4.828234, 46.839000)",Viña William Fèvre,Chardonnay,79.99,2009,White Wine,4,3.875,88.5
479,Domaine Armand Rousseau Gevrey Chambertin Clos St Jacques,France,"Burgundy (4.828234, 46.839000)",Domaine Armand Rousseau Père et Fils,Pinot Noir,227.94,2000,Red Wine,4,4.5,90
480,Montaudon Champagne Blend Champagne Brut,France,"Champagne (3.850451, 49.233237)",Montaudon,Champagne,37.89,2010,Sparkling Wine,3.5,4,88
481,Veuve Clicquot Brut Champagne Rare,France,"Champagne (3.850451, 49.233237)",Veuve Clicquot Ponsardin,Champagne,47,1988,Sparkling Wine,4,4.666666667,93.2
482,Duval-Leroy Brut Blanc de Chardonnay,France,"Champagne (3.850451, 49.233237)",Duval-Leroy,Chardonnay,51.07,1998,Sparkling Wine,4,4.5,91
484,Henriot Brut,France,"Champagne (3.850451, 49.233237)",Henriot,Champagne,48.39,1996,Sparkling Wine,3.5,4,91.2
485,Champagne Veuve Clicquot Ponsardin Demi-Sec,France,"Champagne (3.850451, 49.233237)",Veuve Clicquot Ponsardin,Champagne,54.99,2010,Sparkling Wine,3.5,4,90.5
486,Charles Heidsieck Brut Reserve Champagne Original Presentation Box,France,"Champagne (3.850451, 49.233237)",Charles Heidsieck,Champagne,59.99,2008,Sparkling Wine,4,3.875,92
487,Pol Roger Champagne Blend Champagne Selection Brut,France,"Champagne (3.850451, 49.233237)",Pol Roger,Champagne,59.99,2000,Sparkling Wine,3.5,3.125,91
488,Ayala Blanc de Blancs Champagne Blend Wine,France,"Champagne (3.850451, 49.233237)",Ayala,Chardonnay,68.49,2004,Sparkling Wine,4,5,90.75
490,Veuve Clicquot Gold Label Brut,France,"Champagne (3.850451, 49.233237)",Veuve Clicquot Ponsardin,Champagne,79.99,2004,Sparkling Wine,4,3.8,92
491,Perrier-Jouët Champagne Blend Champagne Cuvée Fleur de Champagne Rosé,France,"Champagne (3.850451, 49.233237)",Perrier-Jouët,Chardonnay,84.99,2006,White Wine,4,4.75,90.5
492,Chartron & Trébuchet Bienvenues-Bâtard-Montrachet,France,"Burgundy (4.828234, 46.839000)",Chartron et Trébuchet,Chardonnay,79,1999,White Wine,3,3.666666667,93
493,Domaine Leflaive Puligny-Montrachet les Pucelles Premiere Cru,France,"Burgundy (4.828234, 46.839000)",Domaine Leflaive,Chardonnay,256.33,2005,White Wine,4,3.333333333,93
494,Domaine Leflaive Bâtard-Montrachet,France,"Burgundy (4.828234, 46.839000)",Domaine Leflaive,Chardonnay,316.3,2004,White Wine,4,4.75,95
495,Louis Latour Inc. Latour Grand Echezeaux Grand Cru,France,"Burgundy (4.828234, 46.839000)",Louis Latour,Vivant,285.82,2005,White Wine,3.5,2.863636364,91
501,Columbia Crest Chardonnay Columbia Valley Two Vines,USA,"Washington (-121.460951, 47.963348)",Columbia Crest,Chardonnay,5.37,2008,White Wine,4,3.333333333,89
502,Bennett Lane Maximus,USA,"California (-122.387185, 38.406418)",Bennett Lane Winery,Syrah,6.04,2005,Red Wine,4,3.6875,90
503,Benziger Family Winery Fumé Blanc North Coast,USA,"California (-122.387185, 38.406418)",Benziger Family Winery,Sauvignon Blanc,5.49,2001,White Wine,3.5,3.1,97
504,Cline Cellars Viognier Sonoma County,USA,"California (-122.387185, 38.406418)",Cline Cellars,Viognier,5.99,1997,White Wine,3.5,4,87
506,Columbia Crest Merlot Columbia Valley Grand Estates,USA,"Washington (-121.460951, 47.963348)",Columbia Crest,Merlot,6.99,2004,Red Wine,4,3.538461538,88.5
507,Columbia Crest Merlot Columbia Valley Reserve,USA,"Washington (-121.460951, 47.963348)",Columbia Crest,Merlot,6.99,2002,Red Wine,3.5,3.833333333,90.33333333
509,Barefoot Cellars Zinfandel California,USA,"California (-122.387185, 38.406418)",Barefoot Cellars,Zinfandel,6.49,2004,Red Wine,3,3.192307692,86
510,Redwood Creek Chardonnay,USA,"California (-122.387185, 38.406418)",Redwood Creek,Chardonnay,6.79,2005,White Wine,3,3,82
511,Columbia Crest Cabernet Sauvignon 'Two Vines' Premier,USA,"Washington (-121.460951, 47.963348)",Columbia Crest,Cabernet Sauvignon,6.99,2009,Red Wine,3.5,3.464285714,90
512,Beringer Napa Valley Merlot,USA,"California (-122.387185, 38.406418)",Beringer Vineyards,Merlot,7.99,2001,Red Wine,4,3.875,89
